reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,normalized,tokens,tokens_no_stopword,stemmed,clean_text,sentiment
7b4fbeeb-482d-411f-b633-2343102ca19a,fitra bastian,https://play-lh.googleusercontent.com/a-/ALV-UjWEwPyXywqmgb43YHhN8wVgl9z77aZS-v89cE48ZUvf_xPp_JU,"SPBU tidak merata bisa menggunakam mypertamina, terutama palembang daerah kecamatan Sukarami talang jambi awalnya bisa sekarang sudah tidak bisa lagi.",1,0,4.6.5,2025-01-08 13:31:37,"Hai, Sobat. Mohon maaf atas ketidaknyamanannya. Mimin informasikan, saat ini pembayaran menggunakan aplikasi MyPertamina masih dalam tahap pengembangan. Silakan informasikan nomor SPBU yang Sobat kunjungi namun tidak menerima pembayaran menggunakan aplikasi MyPertamina melalui salah satu kanal interaksi Pertamina Call Center 135 ya. Tks. -Hanny",2025-01-09 08:13:41,4.6.5,spbu tidak merata bisa menggunakam mypertamina terutama palembang daerah kecamatan sukarami talang jambi awalnya bisa sekarang sudah tidak bisa lagi,"['spbu', 'tidak', 'merata', 'bisa', 'menggunakam', 'mypertamina', 'terutama', 'palembang', 'daerah', 'kecamatan', 'sukarami', 'talang', 'jambi', 'awalnya', 'bisa', 'sekarang', 'sudah', 'tidak', 'bisa', 'lagi']","['spbu', 'merata', 'menggunakam', 'mypertamina', 'terutama', 'palembang', 'daerah', 'kecamatan', 'sukarami', 'talang', 'jambi', 'awalnya', 'sekarang', 'lagi']","['spbu', 'rata', 'gunakam', 'mypertamina', 'utama', 'palembang', 'daerah', 'camat', 'sukaram', 'talang', 'jamb', 'awal', 'karang', 'lag']",spbu rata gunakam mypertamina utama palembang daerah camat sukaram talang jamb awal karang lag,positif
316714ec-183a-466c-accd-5b7ce8bb57a9,·——{*[Dicky Ardiansyah]*}——·,https://play-lh.googleusercontent.com/a-/ALV-UjVzVX4GfwV9azTiZAoLdBAbQ7v-eM-xWRQd6wohkRJ-K0NUn3M,Apalah udh upload STNK sama mobil plus nopol malah ujung ujungnya nopol nggak sesuai,1,0,4.6.5,2025-01-08 13:07:59,"Hai, Sobat Dicky. Mohon maaf atas ketidaknyamanannya. Mimin membutuhkan data pendukung untuk mensolusikannya, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks. -Hanny",2025-01-09 08:15:33,4.6.5,apalah udh upload stnk sama mobil plus nopol malah ujung ujungnya nopol nggak sesuai,"['apalah', 'udh', 'upload', 'stnk', 'sama', 'mobil', 'plus', 'nopol', 'malah', 'ujung', 'ujungnya', 'nopol', 'nggak', 'sesuai']","['apalah', 'udh', 'upload', 'stnk', 'sama', 'mobil', 'plus', 'nopol', 'malah', 'ujung', 'ujungnya', 'nopol', 'nggak', 'sesuai']","['apa', 'udh', 'upload', 'stnk', 'sama', 'mobil', 'plus', 'nopol', 'ma', 'ujung', 'ujung', 'nopol', 'nggak', 'sua']",apa udh upload stnk sama mobil plus nopol ma ujung ujung nopol nggak sua,negatif
0a066720-2245-4be0-b021-5fea9f739951,Iskandar Palembang,https://play-lh.googleusercontent.com/a-/ALV-UjXv0rnOc13ho42I5KwkWY-b1ds4YUlTpKwYSHcFYQQ11j1iHh3s,mempermudah,5,0,4.6.5,2025-01-08 11:37:04,"Hai, Sobat Iskandar. Terimakasih telah menggunakan aplikasi MyPertamina. Yuk ajak Teman/Keluarga/Sahabat untuk download MyPertamina juga ya Sob! dan dapatkan beragam promo menarik. Tks.-Hanny",2025-01-09 08:17:11,4.6.5,mempermudah,['mempermudah'],['mempermudah'],['permudah'],permudah,positif
0673bc17-27b0-4bb6-95ab-b3272f05da18,abdul azis,https://play-lh.googleusercontent.com/a-/ALV-UjW9P6B1k0SzICmSzWaCZD_7ATpOKquVb9ktMp8C17DPp2Pascj2,"Alhamdulillah gampang cepat bikinnya sebelum di buat. foto mobilnya dengan jelas kelihatan Platnya, bisa liat semua. Foto stnk nya yang jelas, depan belakan. Tinggal lanjut ikuti aplikasi. kode batang nya muncul tidak sampai 5 menit langsung di verifikasi. Tinggal download codebatang nya lalu di print. Jadi deh..",5,18,4.6.5,2025-01-08 10:41:27,"Hai, Sobat Abdul. Terima kasih sudah menggunakan aplikasi MyPertamina. Dukung terus Pertamina agar kedepannya lebih baik.Tks.-Adi",2025-01-08 02:39:37,4.6.5,alhamdulillah gampang cepat bikinnya sebelum di buat foto mobilnya dengan jelas kelihatan platnya bisa liat semua foto stnk nya yang jelas depan belakan tinggal lanjut ikuti aplikasi kode batang nya muncul tidak sampai menit langsung di verifikasi tinggal download codebatang nya lalu di print jadi deh,"['alhamdulillah', 'gampang', 'cepat', 'bikinnya', 'sebelum', 'di', 'buat', 'foto', 'mobilnya', 'dengan', 'jelas', 'kelihatan', 'platnya', 'bisa', 'liat', 'semua', 'foto', 'stnk', 'nya', 'yang', 'jelas', 'depan', 'belakan', 'tinggal', 'lanjut', 'ikuti', 'aplikasi', 'kode', 'batang', 'nya', 'muncul', 'tidak', 'sampai', 'menit', 'langsung', 'di', 'verifikasi', 'tinggal', 'download', 'codebatang', 'nya', 'lalu', 'di', 'print', 'jadi', 'deh']","['alhamdulillah', 'gampang', 'cepat', 'bikinnya', 'sebelum', 'buat', 'foto', 'mobilnya', 'jelas', 'kelihatan', 'platnya', 'liat', 'semua', 'foto', 'stnk', 'nya', 'jelas', 'depan', 'belakan', 'tinggal', 'lanjut', 'ikuti', 'aplikasi', 'kode', 'batang', 'nya', 'muncul', 'sampai', 'menit', 'langsung', 'verifikasi', 'tinggal', 'download', 'codebatang', 'nya', 'lalu', 'print', 'jadi', 'deh']","['alhamdulil', 'gampang', 'cepat', 'bikin', 'belum', 'buat', 'foto', 'mobil', 'jelas', 'lihat', 'plat', 'liat', 'mua', 'foto', 'stnk', 'nya', 'jelas', 'dep', 'bela', 'tinggal', 'lanjut', 'ikut', 'aplikas', 'kode', 'batang', 'nya', 'muncul', 'sampa', 'it', 'langsung', 'verifikas', 'tinggal', 'download', 'codebatang', 'nya', 'lalu', 'print', 'jad', 'deh']",alhamdulil gampang cepat bikin belum buat foto mobil jelas lihat plat liat mua foto stnk nya jelas dep bela tinggal lanjut ikut aplikas kode batang nya muncul sampa it langsung verifikas tinggal download codebatang nya lalu print jad deh,netral
9f199854-c0c3-4e4b-99e1-e1099ec7aba1,Sukartono Tono (akung),https://play-lh.googleusercontent.com/a-/ALV-UjW_QnPnQG5VVQsLAeD1Jbff0j5EGlxbwuBCIKCDWNLC7RvPF2E,Update nya pembaruan terlalu berbelit belit,4,0,4.6.5,2025-01-08 10:33:12,"Hai, Sobat Sukartono. Mohon maaf atas ketidaknyamanan yang dialami. Kami akan terus berupaya melakukan perbaikan secara pelayanan dan sistem aplikasi. Jika ada petanyaan terkait layanan Pertamina, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Hanny",2025-01-09 08:18:39,4.6.5,update nya pembaruan terlalu berbelit belit,"['update', 'nya', 'pembaruan', 'terlalu', 'berbelit', 'belit']","['update', 'nya', 'pembaruan', 'terlalu', 'berbelit', 'belit']","['update', 'nya', 'baru', 'lalu', 'belit', 'belit']",update nya baru lalu belit belit,netral
da7dd505-985d-4e6f-8a03-9338d86f265e,Nisa Indriani,https://play-lh.googleusercontent.com/a-/ALV-UjXyTME5zR1kybH1vdxqqaxarP7Os837giKoTlazwEBv--qLVliX,"Ribet banget mau ngisi bensin harus pake aplikasi,mana ga bisa login lagi. Mau ambil foto KTP aplikasi nya malah ngulang terus. Ribettttttttttttttttt",1,0,4.6.5,2025-01-08 05:37:06,"Hai, Sobat Nisa. Mohon maaf atas ketidaknyamanan yang dialami. Kami akan terus berupaya melakukan perbaikan secara pelayanan dan sistem aplikasi. Jika ada petanyaan terkait layanan Pertamina, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Tata
",2025-01-08 06:44:08,4.6.5,ribet banget mau ngisi bensin harus pake aplikasimana ga bisa login lagi mau ambil foto ktp aplikasi nya malah ngulang terus ribettttttttttttttttt,"['ribet', 'banget', 'mau', 'ngisi', 'bensin', 'harus', 'pake', 'aplikasimana', 'ga', 'bisa', 'login', 'lagi', 'mau', 'ambil', 'foto', 'ktp', 'aplikasi', 'nya', 'malah', 'ngulang', 'terus', 'ribettttttttttttttttt']","['ribet', 'banget', 'mau', 'ngisi', 'bensin', 'harus', 'pake', 'aplikasimana', 'ga', 'login', 'lagi', 'mau', 'ambil', 'foto', 'ktp', 'aplikasi', 'nya', 'malah', 'ngulang', 'ribettttttttttttttttt']","['ribet', 'banget', 'mau', 'ngis', 'bensin', 'harus', 'pake', 'aplikasimana', 'ga', 'login', 'lag', 'mau', 'ambil', 'foto', 'ktp', 'aplikas', 'nya', 'ma', 'ngulang', 'ribettttttttttttttttt']",ribet banget mau ngis bensin harus pake aplikasimana ga login lag mau ambil foto ktp aplikas nya ma ngulang ribettttttttttttttttt,negatif
4cf0e6d2-e82f-4af1-a6aa-31a40f3703b4,Koerta 1958,https://play-lh.googleusercontent.com/a/ACg8ocLqcTrRW74JrPb5WpuKQLdeEUbu2O5IPvejAIogPhF52aG-hg=mo,Mudah,1,0,4.6.5,2025-01-08 05:20:16,"Hai, Sobat. Mohon maaf atas ketidaknyamanannya. Mimin membutuhkan data pendukung untuk mensolusikannya, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Tata
",2025-01-08 06:45:09,4.6.5,mudah,['mudah'],['mudah'],['mudah'],mudah,positif
fcc51611-6a6b-4629-8159-b8d6599323cd,Andi Guna,https://play-lh.googleusercontent.com/a-/ALV-UjVJHae2gr1uqK6KiQkWvLe5Ws6RQWixKjTAJLL7KueQawRiqS8,"TOLONG BUAT DIRUT PERTAMINA KALO BUAT SLOGAN SESUAIKAN DENGAN REALITA DI LAPANGAN SLOGAN ""PASTI PAS"" NYA DI GANTI JADI ""PASTI GANTUNG"" KARENA REALITA NYA PENGISIAN BBM DIMANFAATKAN MAYORITAS SPBU KHUSUS NYA SPBU SELURUH KOTA MEDAN DENGAN MENCARI UNTUNG LEBIH. PENGISIAN FULL TANK SELALU DI MANFAATIN UNTUK MENCARI KEUNTUNGAN LEBIH. MENGISI FULL TANK DENGAN DIAKHIRI PENGISIAN CONTOH: 30.000 MENJADI 29.700,29.800. RP; 300X100= 30RB SAYA BISA KASIH BUKTI KURANG DARI 1 HARI DENGAN MIN BUKTI 10",1,0,,2025-01-08 05:02:33,"Hai, Sobat Andi. Mohon maaf atas ketidaknyamanannya. Mimin membutuhkan data pendukung untuk mensolusikannya, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Tata
",2025-01-08 06:46:44,,tolong buat dirut pertamina kalo buat slogan sesuaikan dengan realita di lapangan slogan pasti pas nya di ganti jadi pasti gantung karena realita nya pengisian bbm dimanfaatkan mayoritas spbu khusus nya spbu seluruh kota medan dengan mencari untung lebih pengisian full tank selalu di manfaatin untuk mencari keuntungan lebih mengisi full tank dengan diakhiri pengisian contoh menjadi rp x rb saya bisa kasih bukti kurang dari hari dengan min bukti,"['tolong', 'buat', 'dirut', 'pertamina', 'kalo', 'buat', 'slogan', 'sesuaikan', 'dengan', 'realita', 'di', 'lapangan', 'slogan', 'pasti', 'pas', 'nya', 'di', 'ganti', 'jadi', 'pasti', 'gantung', 'karena', 'realita', 'nya', 'pengisian', 'bbm', 'dimanfaatkan', 'mayoritas', 'spbu', 'khusus', 'nya', 'spbu', 'seluruh', 'kota', 'medan', 'dengan', 'mencari', 'untung', 'lebih', 'pengisian', 'full', 'tank', 'selalu', 'di', 'manfaatin', 'untuk', 'mencari', 'keuntungan', 'lebih', 'mengisi', 'full', 'tank', 'dengan', 'diakhiri', 'pengisian', 'contoh', 'menjadi', 'rp', 'x', 'rb', 'saya', 'bisa', 'kasih', 'bukti', 'kurang', 'dari', 'hari', 'dengan', 'min', 'bukti']","['tolong', 'buat', 'dirut', 'pertamina', 'kalo', 'buat', 'slogan', 'sesuaikan', 'realita', 'lapangan', 'slogan', 'pasti', 'pas', 'nya', 'ganti', 'jadi', 'pasti', 'gantung', 'karena', 'realita', 'nya', 'pengisian', 'bbm', 'dimanfaatkan', 'mayoritas', 'spbu', 'khusus', 'nya', 'spbu', 'seluruh', 'kota', 'medan', 'mencari', 'untung', 'lebih', 'pengisian', 'full', 'tank', 'manfaatin', 'mencari', 'keuntungan', 'lebih', 'mengisi', 'full', 'tank', 'diakhiri', 'pengisian', 'contoh', 'menjadi', 'rp', 'x', 'rb', 'kasih', 'bukti', 'kurang', 'hari', 'min', 'bukti']","['tolong', 'buat', 'rut', 'pertamina', 'kalo', 'buat', 'slog', 'suai', 'realita', 'lapang', 'slog', 'past', 'pas', 'nya', 'gant', 'jad', 'past', 'gantung', 'karena', 'realita', 'nya', 'isi', 'bbm', 'manfaat', 'mayoritas', 'spbu', 'khusus', 'nya', 'spbu', 'luruh', 'kota', 'd', 'car', 'untung', 'lebih', 'isi', 'full', 'tank', 'manfaatin', 'car', 'untung', 'lebih', 'is', 'full', 'tank', 'akhir', 'isi', 'contoh', 'jad', 'rp', 'x', 'rb', 'kasih', 'bukt', 'kurang', 'har', 'min', 'bukt']",tolong buat rut pertamina kalo buat slog suai realita lapang slog past pas nya gant jad past gantung karena realita nya isi bbm manfaat mayoritas spbu khusus nya spbu luruh kota d car untung lebih isi full tank manfaatin car untung lebih is full tank akhir isi contoh jad rp x rb kasih bukt kurang har min bukt,netral
9a2597b1-ceda-4ccb-be8e-d33c948b2861,Adam Eba,https://play-lh.googleusercontent.com/a/ACg8ocKI4qsNXoy2_YObgt8qywkHFbHnmzUT7K99KZqZnpc1rFQ2rg=mo,Barcode saya disalahgunakan oleh petugas SPBU untuk mengisi mobil penimbun BBM.. apakah itu legal?? Bgmn cara melaporkannya bgmn?,3,0,4.6.5,2025-01-08 03:56:31,"Hai, Sobat Adam. Mohon maaf atas ketidaknyamanannya. Mimin membutuhkan data pendukung untuk mensolusikannya, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Tata
",2025-01-08 06:50:55,4.6.5,barcode saya disalahgunakan oleh petugas spbu untuk mengisi mobil penimbun bbm apakah itu legal bgmn cara melaporkannya bgmn,"['barcode', 'saya', 'disalahgunakan', 'oleh', 'petugas', 'spbu', 'untuk', 'mengisi', 'mobil', 'penimbun', 'bbm', 'apakah', 'itu', 'legal', 'bgmn', 'cara', 'melaporkannya', 'bgmn']","['barcode', 'disalahgunakan', 'petugas', 'spbu', 'mengisi', 'mobil', 'penimbun', 'bbm', 'apakah', 'legal', 'bgmn', 'cara', 'melaporkannya', 'bgmn']","['barcode', 'salahguna', 'petugas', 'spbu', 'is', 'mobil', 'imbun', 'bbm', 'apakah', 'legal', 'bgmn', 'cara', 'laporkan', 'bgmn']",barcode salahguna petugas spbu is mobil imbun bbm apakah legal bgmn cara laporkan bgmn,negatif
d0b66c19-3b33-4996-be8d-e46f25de8c3b,Abi sahabiy cannel,https://play-lh.googleusercontent.com/a-/ALV-UjWUXRcyQfXym4IAR2qCcwadg3CyE8WY-F2FGR0Kh_Ll4tvNStUy,baik,5,0,4.6.5,2025-01-08 01:09:19,"Hai, Sobat. Terima kasih sudah menggunakan aplikasi MyPertamina. Dukung terus Pertamina agar kedepannya lebih baik.Tks.-Adi",2025-01-08 02:27:10,4.6.5,baik,['baik'],['baik'],['baik'],baik,netral
c35a7a37-bb8e-45a4-bb2d-b0a6ac15b9a7,arek madiun,https://play-lh.googleusercontent.com/a-/ALV-UjWu_s2-AwzeaZJYSWYvEbKsH87CArv4d6ZqpCuT_UzKI17z5B0,sangat membantu,5,0,4.6.5,2025-01-08 00:51:04,"Hai, Sobat. Terima kasih sudah menggunakan aplikasi MyPertamina. Dukung terus Pertamina agar kedepannya lebih baik.Tks.-Adi",2025-01-08 02:27:41,4.6.5,sangat membantu,"['sangat', 'membantu']","['sangat', 'membantu']","['sangat', 'bantu']",sangat bantu,positif
d6c35e7c-1acf-4b43-909a-1a6f8cfcd0cc,sandi hendrawan,https://play-lh.googleusercontent.com/a/ACg8ocL4-50EzrxoE6TxKmdi2NawgnbamQEL6kR9TbkPCbHjZYs-Mw=mo,Mau daftarbdi tolak terus... Alasan nopol salah,1,0,4.6.5,2025-01-08 00:45:07,"Hai, Sobat Sandi. Mohon maaf atas ketidaknyamanan yang dialami. Mimin membutuhkan data pendukung untuk pengecekan, silakan Sobat sampaikan melalui salah satu kanal interaksi Pertamina Call Center 135 seperti Instagram @pertamina.135. Tks.-Adi",2025-01-08 02:29:40,4.6.5,mau daftarbdi tolak terus alasan nopol salah,"['mau', 'daftarbdi', 'tolak', 'terus', 'alasan', 'nopol', 'salah']","['mau', 'daftarbdi', 'tolak', 'alasan', 'nopol', 'salah']","['mau', 'daftarbd', 'tolak', 'alas', 'nopol', 'sa']",mau daftarbd tolak alas nopol sa,negatif
6d9a6f18-0214-4d08-b407-99010c32d7e2,Khalifah Muhammad Endarto,https://play-lh.googleusercontent.com/a-/ALV-UjXqeouW7CqoCx89GxTQ7lq5C88HodEO-j74MGKyBXIAx6PPO_G2,Sering ganguan saat isi pertamax,1,0,4.6.5,2025-01-08 00:29:51,"Hai, Sobat Khalifah. Mohon maaf atas ketidaknyamanannya. Mimin membutuhkan data pendukung untuk mensolusikannya, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Tata
",2025-01-09 08:01:47,4.6.5,sering ganguan saat isi pertamax,"['sering', 'ganguan', 'saat', 'isi', 'pertamax']","['sering', 'ganguan', 'saat', 'isi', 'pertamax']","['ring', 'gangu', 'saat', 'is', 'pertamax']",ring gangu saat is pertamax,netral
c0f47242-4d74-4f81-a224-53e77a96b9f0,Joni Hartanto Alexander,https://play-lh.googleusercontent.com/a-/ALV-UjVGrhfQIh5G-_-bXTGqTwzGWJDD0XqyS2XaZ0Q2fTFvMhmMsxIp,Nggak bisa ndaftar ditolak terus padahal sudah bener,1,0,,2025-01-07 23:56:40,"Hai, Sobat Joni. Mohon maaf atas ketidaknyamanan yang dialami. Mimin membutuhkan data pendukung untuk pengecekan, silakan Sobat sampaikan melalui salah satu kanal interaksi Pertamina Call Center 135 seperti Instagram @pertamina.135. Tks.-Adi",2025-01-08 02:32:22,,nggak bisa ndaftar ditolak terus padahal sudah bener,"['nggak', 'bisa', 'ndaftar', 'ditolak', 'terus', 'padahal', 'sudah', 'bener']","['nggak', 'ndaftar', 'ditolak', 'padahal', 'bener']","['nggak', 'ndaftar', 'tolak', 'padahal', 'bener']",nggak ndaftar tolak padahal bener,negatif
258ab08d-655b-488c-8c49-3420ad63da20,saputrihandayani 047,https://play-lh.googleusercontent.com/a-/ALV-UjUx8s4fVNDF5QsLFMeGZP0UuMvr1j5nBLWrOkBzfDJ6rQHvZAk,Parah sih. Setiap daftar selalunya sistem sedang bermasalah. Ini udah beberapa hari coba dan slalunya sama. Masyarakat di haruskan pakai barcode tapi disulitkan dalam hal administrasi nya.,1,1,4.6.5,2025-01-07 23:43:21,"Hai, Sobat Saputri. Jangan khawatir mimin akan bantu mensolusikan. Sobat bisa coba login melalui website https://subsiditepat.mypertamina.id/ untuk masuk ke program subsidi tepat nya. Bila masih belum bisa, Sobat bisa hubungi salah satu channel Pertamina Call Center 135, agar dibantu pengecekan. Tks.- Tata
",2025-01-09 08:04:02,4.6.5,parah sih setiap daftar selalunya sistem sedang bermasalah ini udah beberapa hari coba dan slalunya sama masyarakat di haruskan pakai barcode tapi disulitkan dalam hal administrasi nya,"['parah', 'sih', 'setiap', 'daftar', 'selalunya', 'sistem', 'sedang', 'bermasalah', 'ini', 'udah', 'beberapa', 'hari', 'coba', 'dan', 'slalunya', 'sama', 'masyarakat', 'di', 'haruskan', 'pakai', 'barcode', 'tapi', 'disulitkan', 'dalam', 'hal', 'administrasi', 'nya']","['parah', 'sih', 'setiap', 'daftar', 'selalunya', 'sistem', 'sedang', 'bermasalah', 'udah', 'beberapa', 'hari', 'coba', 'slalunya', 'sama', 'masyarakat', 'haruskan', 'pakai', 'barcode', 'tapi', 'disulitkan', 'dalam', 'hal', 'administrasi', 'nya']","['parah', 'sih', 'tiap', 'daftar', 'lalu', 'sistem', 'dang', 'masa', 'udah', 'beberapa', 'har', 'coba', 'slalu', 'sama', 'masyarakat', 'harus', 'paka', 'barcode', 'tap', 'sulit', 'dalam', 'hal', 'administras', 'nya']",parah sih tiap daftar lalu sistem dang masa udah beberapa har coba slalu sama masyarakat harus paka barcode tap sulit dalam hal administras nya,negatif
9d0ab0f9-d600-473f-b1dc-b3c6d6f4fe5f,budi santoso,https://play-lh.googleusercontent.com/a/ACg8ocJ2y98TXoKSI2Foy9ZKUnUvdEELudXSnUqDQOTj1BNriku6sw=mo,sangat akurat dan mempermudah bertransaksi .....,5,0,4.6.5,2025-01-07 22:03:14,"Hai, Sobat Budi. Terima kasih sudah menggunakan aplikasi MyPertamina. Dukung terus Pertamina agar kedepannya lebih baik.Tks.-Adi",2025-01-08 02:37:24,4.6.5,sangat akurat dan mempermudah bertransaksi,"['sangat', 'akurat', 'dan', 'mempermudah', 'bertransaksi']","['sangat', 'akurat', 'mempermudah', 'bertransaksi']","['sangat', 'akurat', 'permudah', 'transaks']",sangat akurat permudah transaks,positif
6a7ba8bc-36d9-4e99-81f5-f11ec8087151,subhan nur,https://play-lh.googleusercontent.com/a/ACg8ocJqVV9Nwa4zP7bpKI-EaCPHWEybL1Zkj3M3NsL94A2X4yWbpg=mo,Gagal terus karna hp kamera kentang,1,0,,2025-01-07 16:26:18,"Hai, Sobat Subhan. Jangan khawatir mimin akan bantu mensolusikan. Sobat bisa coba login melalui website https://subsiditepat.mypertamina.id/ untuk masuk ke program subsidi tepat nya. Bila masih belum bisa, Sobat bisa hubungi salah satu channel Pertamina Call Center 135, agar dibantu pengecekan. Tks.- Tata
",2025-01-08 04:39:45,,gagal terus karna hp kamera kentang,"['gagal', 'terus', 'karna', 'hp', 'kamera', 'kentang']","['gagal', 'karna', 'hp', 'kamera', 'kentang']","['gagal', 'karna', 'hp', 'kamera', 'ntang']",gagal karna hp kamera ntang,negatif
a8ddf488-92d9-46c3-9a87-133df787640d,Abdhamid Muji,https://play-lh.googleusercontent.com/a-/ALV-UjW3JZ5G014QxJjxCyiavnDiTJJkSzgtWRLn9LKEl2lKQmnPTRjo,Ok,4,0,4.6.5,2025-01-07 16:23:04,"Hai, Sobat Abdhamid. Terima kasih untuk saran dan masukan yang disampaikan ya. Dukung terus Pertamina agar kedepannya lebih baik. Tks. -Tata
",2025-01-08 04:41:16,4.6.5,ok,['ok'],['ok'],['ok'],ok,netral
d04c8e09-b250-45ff-a22c-63615b6b920e,Muhammad jaheshy Asadi,https://play-lh.googleusercontent.com/a-/ALV-UjXY4FAxU_acNWLP3dz-rdhuVVJTAYaTB8J0s_k4Daoc1vjvwvhGgg,Aplikasi lol negara juga lol,5,0,4.6.5,2025-01-07 16:07:57,"Hai, Sobat. Mohon maaf atas ketidaknyamanannya. Mimin membutuhkan data pendukung untuk mensolusikannya, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Tata
",2025-01-08 04:42:33,4.6.5,aplikasi lol negara juga lol,"['aplikasi', 'lol', 'negara', 'juga', 'lol']","['aplikasi', 'lol', 'negara', 'juga', 'lol']","['aplikas', 'lol', 'negara', 'juga', 'lol']",aplikas lol negara juga lol,netral
ba9efbde-7b6a-4d6e-915e-024ec511ba33,Tera “Phase” Collector,https://play-lh.googleusercontent.com/a-/ALV-UjWjis1IOS1LNPKFm5QVE3M9Lpd0gmdjaX0aPITXZEnDn2Ph9CA0,"Aplikasi masih banyak bug tapi dipaksain buat nyusahin rakyat ngisi bbm. Masa sih udah capek ngisi data foto segala macem..giliran ""kirim data"" malah ga ada respon sma sekali. Harusnya loading kek, atau indikasi apa gitu pertanda gagal atau jaringan.",1,1,,2025-01-07 15:07:01,"Hai, Sobat. Jangan khawatir mimin akan bantu mensolusikan. Sobat bisa coba login melalui website https://subsiditepat.mypertamina.id/ untuk masuk ke program subsidi tepat nya. Bila masih belum bisa, Sobat bisa hubungi salah satu channel Pertamina Call Center 135, agar dibantu pengecekan. Tks.- Tata
",2025-01-08 04:43:46,,aplikasi masih banyak bug tapi dipaksain buat nyusahin rakyat ngisi bbm masa sih udah capek ngisi data foto segala macemgiliran kirim data malah ga ada respon sma sekali harusnya loading kek atau indikasi apa gitu pertanda gagal atau jaringan,"['aplikasi', 'masih', 'banyak', 'bug', 'tapi', 'dipaksain', 'buat', 'nyusahin', 'rakyat', 'ngisi', 'bbm', 'masa', 'sih', 'udah', 'capek', 'ngisi', 'data', 'foto', 'segala', 'macemgiliran', 'kirim', 'data', 'malah', 'ga', 'ada', 'respon', 'sma', 'sekali', 'harusnya', 'loading', 'kek', 'atau', 'indikasi', 'apa', 'gitu', 'pertanda', 'gagal', 'atau', 'jaringan']","['aplikasi', 'banyak', 'bug', 'tapi', 'dipaksain', 'buat', 'nyusahin', 'rakyat', 'ngisi', 'bbm', 'masa', 'sih', 'udah', 'capek', 'ngisi', 'data', 'foto', 'segala', 'macemgiliran', 'kirim', 'data', 'malah', 'ga', 'ada', 'respon', 'sma', 'sekali', 'harusnya', 'loading', 'kek', 'indikasi', 'apa', 'gitu', 'pertanda', 'gagal', 'jaringan']","['aplikas', 'banyak', 'bug', 'tap', 'paksain', 'buat', 'nyusahin', 'rakyat', 'ngis', 'bbm', 'masa', 'sih', 'udah', 'capek', 'ngis', 'data', 'foto', 'gala', 'macemgilir', 'kirim', 'data', 'ma', 'ga', 'ada', 'respon', 'sma', 'kal', 'harus', 'loading', 'k', 'indikas', 'apa', 'gitu', 'pertanda', 'gagal', 'jaring']",aplikas banyak bug tap paksain buat nyusahin rakyat ngis bbm masa sih udah capek ngis data foto gala macemgilir kirim data ma ga ada respon sma kal harus loading k indikas apa gitu pertanda gagal jaring,negatif
9d99e0f0-fa22-4b51-8d54-590b908615d8,Maman Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjVCqk85ja_v8EL4C3liQBXzOa873yGRWbp3GwamzGIwpsas9W4,kalo buat driver gojek bisa terhubung ke gopay... Mantaf di mudahkan kalo ga ada uang cas....😀😀😀,5,0,4.6.5,2025-01-07 14:55:00,"Hai, Sobat Maman. Terima kasih sudah menggunakan aplikasi MyPertamina. Dukung terus Pertamina agar kedepannya lebih baik.Tks.-Adi",2025-01-08 02:40:24,4.6.5,kalo buat driver gojek bisa terhubung ke gopay mantaf di mudahkan kalo ga ada uang cas,"['kalo', 'buat', 'driver', 'gojek', 'bisa', 'terhubung', 'ke', 'gopay', 'mantaf', 'di', 'mudahkan', 'kalo', 'ga', 'ada', 'uang', 'cas']","['kalo', 'buat', 'driver', 'gojek', 'terhubung', 'gopay', 'mantaf', 'mudahkan', 'kalo', 'ga', 'ada', 'uang', 'cas']","['kalo', 'buat', 'driver', 'gojek', 'hubung', 'gopay', 'mantaf', 'mudah', 'kalo', 'ga', 'ada', 'uang', 'cas']",kalo buat driver gojek hubung gopay mantaf mudah kalo ga ada uang cas,positif
